filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test,filename_cropped,bbox_h,bbox_w
test_01193.jpg,29,46,259,171,188,Toyota Corolla Sedan 2012,1,test_01193.jpg,126,231
test_01194.jpg,36,58,389,243,165,Mercedes-Benz S-Class Sedan 2012,1,test_01194.jpg,186,354
test_01195.jpg,25,9,522,299,195,Volvo XC90 SUV 2007,1,test_01195.jpg,291,498
test_01196.jpg,54,85,575,361,96,Dodge Charger Sedan 2012,1,test_01196.jpg,277,522
test_01197.jpg,316,177,1286,897,161,Mercedes-Benz 300-Class Convertible 1993,1,test_01197.jpg,721,971
test_01198.jpg,24,1,559,368,184,Suzuki SX4 Sedan 2012,1,test_01198.jpg,368,536
test_01199.jpg,17,23,240,135,1,AM General Hummer SUV 2000,1,test_01199.jpg,113,224
test_01200.jpg,95,1,553,258,135,Hyundai Elantra Sedan 2007,1,test_01200.jpg,258,459
test_01201.jpg,11,34,285,161,134,Hyundai Sonata Hybrid Sedan 2012,1,test_01201.jpg,128,275
test_01202.jpg,3,3,1023,471,61,Chevrolet Impala Sedan 2007,1,test_01202.jpg,469,1021
test_01203.jpg,66,187,984,473,55,Chevrolet Corvette Convertible 2012,1,test_01203.jpg,287,919
test_01204.jpg,167,27,874,383,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,1,test_01204.jpg,357,708
test_01205.jpg,60,95,617,345,176,Rolls-Royce Ghost Sedan 2012,1,test_01205.jpg,251,558
test_01206.jpg,9,60,294,183,90,Dodge Dakota Crew Cab 2010,1,test_01206.jpg,124,286
test_01207.jpg,168,47,923,686,119,GMC Savana Van 2012,1,test_01207.jpg,640,756
test_01208.jpg,53,112,974,646,145,Jeep Patriot SUV 2012,1,test_01208.jpg,535,922
test_01209.jpg,30,44,237,160,44,Bentley Continental Flying Spur Sedan 2007,1,test_01209.jpg,117,208
test_01210.jpg,85,126,571,368,43,Bentley Continental GT Coupe 2007,1,test_01210.jpg,243,487
test_01211.jpg,22,46,639,357,140,Hyundai Azera Sedan 2012,1,test_01211.jpg,312,618
test_01212.jpg,220,211,1056,642,79,Chrysler 300 SRT-8 2010,1,test_01212.jpg,432,837
test_01213.jpg,10,16,464,272,47,Buick Regal GS 2012,1,test_01213.jpg,257,455
test_01214.jpg,64,172,1561,1003,112,Ford GT Coupe 2006,1,test_01214.jpg,832,1498
test_01215.jpg,73,75,553,338,47,Buick Regal GS 2012,1,test_01215.jpg,264,481
test_01216.jpg,73,286,1182,707,145,Jeep Patriot SUV 2012,1,test_01216.jpg,422,1110
test_01217.jpg,89,27,552,458,131,Hyundai Santa Fe SUV 2012,1,test_01217.jpg,432,464
test_01218.jpg,1,25,212,151,18,Audi 100 Wagon 1994,1,test_01218.jpg,127,212
test_01219.jpg,106,814,1221,1454,193,Volvo C30 Hatchback 2012,1,test_01219.jpg,641,1116
test_01220.jpg,27,24,286,178,104,Ferrari 458 Italia Coupe 2012,1,test_01220.jpg,155,260
test_01221.jpg,206,385,1394,948,90,Dodge Dakota Crew Cab 2010,1,test_01221.jpg,564,1189
test_01222.jpg,11,106,358,288,144,Jaguar XK XKR 2012,1,test_01222.jpg,183,348
test_01223.jpg,112,226,992,690,59,Chevrolet Camaro Convertible 2012,1,test_01223.jpg,465,881
test_01224.jpg,22,57,280,214,146,Jeep Wrangler SUV 2012,1,test_01224.jpg,158,259
test_01225.jpg,99,109,941,568,30,BMW 3 Series Wagon 2012,1,test_01225.jpg,460,843
test_01226.jpg,11,8,106,80,1,AM General Hummer SUV 2000,1,test_01226.jpg,73,96
test_01227.jpg,49,55,589,363,8,Aston Martin V8 Vantage Convertible 2012,1,test_01227.jpg,309,541
test_01228.jpg,24,62,246,142,69,Chevrolet Silverado 2500HD Regular Cab 2012,1,test_01228.jpg,81,223
test_01229.jpg,75,192,609,422,48,Buick Rainier SUV 2007,1,test_01229.jpg,231,535
test_01230.jpg,56,159,544,362,186,Toyota Sequoia SUV 2012,1,test_01230.jpg,204,489
test_01231.jpg,73,203,730,545,182,Suzuki Kizashi Sedan 2012,1,test_01231.jpg,343,658
test_01232.jpg,74,114,800,455,30,BMW 3 Series Wagon 2012,1,test_01232.jpg,342,727
test_01233.jpg,78,372,1148,820,150,Lamborghini Reventon Coupe 2008,1,test_01233.jpg,449,1071
test_01234.jpg,32,106,765,454,74,Chevrolet Silverado 1500 Extended Cab 2012,1,test_01234.jpg,349,734
test_01235.jpg,20,141,1011,652,69,Chevrolet Silverado 2500HD Regular Cab 2012,1,test_01235.jpg,512,992
test_01236.jpg,12,61,606,259,14,Audi TTS Coupe 2012,1,test_01236.jpg,199,595
test_01237.jpg,20,110,611,377,81,Chrysler PT Cruiser Convertible 2008,1,test_01237.jpg,268,592
test_01238.jpg,26,64,477,381,196,smart fortwo Convertible 2012,1,test_01238.jpg,318,452
test_01239.jpg,42,42,246,194,28,BMW 1 Series Coupe 2012,1,test_01239.jpg,153,205
test_01240.jpg,11,84,379,259,114,Ford F-150 Regular Cab 2007,1,test_01240.jpg,176,369
test_01241.jpg,13,38,506,327,110,Ford Edge SUV 2012,1,test_01241.jpg,290,494
test_01242.jpg,56,82,550,339,93,Dodge Challenger SRT8 2011,1,test_01242.jpg,258,495
test_01243.jpg,49,145,532,405,83,Dodge Caliber Wagon 2012,1,test_01243.jpg,261,484
test_01244.jpg,91,54,633,365,184,Suzuki SX4 Sedan 2012,1,test_01244.jpg,312,543
test_01245.jpg,48,66,596,296,110,Ford Edge SUV 2012,1,test_01245.jpg,231,549
test_01246.jpg,261,71,966,831,196,smart fortwo Convertible 2012,1,test_01246.jpg,761,706
test_01247.jpg,40,95,522,326,90,Dodge Dakota Crew Cab 2010,1,test_01247.jpg,232,483
test_01248.jpg,23,47,380,215,65,Chevrolet Avalanche Crew Cab 2012,1,test_01248.jpg,169,358
test_01249.jpg,19,62,469,332,60,Chevrolet HHR SS 2010,1,test_01249.jpg,271,451
test_01250.jpg,75,177,534,374,191,Volkswagen Golf Hatchback 1991,1,test_01250.jpg,198,460
test_01251.jpg,12,16,134,82,62,Chevrolet Tahoe Hybrid SUV 2012,1,test_01251.jpg,67,123
test_01252.jpg,184,108,639,351,94,Dodge Durango SUV 2012,1,test_01252.jpg,244,456
test_01253.jpg,79,94,693,401,128,Honda Accord Coupe 2012,1,test_01253.jpg,308,615
test_01254.jpg,34,181,619,401,142,Infiniti QX56 SUV 2011,1,test_01254.jpg,221,586
test_01255.jpg,61,152,1231,690,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,1,test_01255.jpg,539,1171
test_01256.jpg,89,326,1203,778,81,Chrysler PT Cruiser Convertible 2008,1,test_01256.jpg,453,1115
test_01257.jpg,126,72,604,383,172,Plymouth Neon Coupe 1999,1,test_01257.jpg,312,479
test_01258.jpg,54,115,434,269,4,Acura TL Type-S 2008,1,test_01258.jpg,155,381
test_01259.jpg,7,96,439,250,158,Maybach Landaulet Convertible 2012,1,test_01259.jpg,155,433
test_01260.jpg,8,58,245,146,107,Ford Mustang Convertible 2007,1,test_01260.jpg,89,238
test_01261.jpg,7,24,270,167,32,BMW X5 SUV 2007,1,test_01261.jpg,144,264
test_01262.jpg,82,299,1282,802,11,Aston Martin Virage Coupe 2012,1,test_01262.jpg,504,1201
test_01263.jpg,4,30,285,204,31,BMW 6 Series Convertible 2007,1,test_01263.jpg,175,282
test_01264.jpg,20,110,457,263,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1,test_01264.jpg,154,438
test_01265.jpg,62,102,207,161,123,Geo Metro Convertible 1993,1,test_01265.jpg,60,146
test_01266.jpg,872,805,4003,2864,142,Infiniti QX56 SUV 2011,1,test_01266.jpg,2060,3132
test_01267.jpg,4,2,525,333,81,Chrysler PT Cruiser Convertible 2008,1,test_01267.jpg,332,522
test_01268.jpg,126,269,909,605,5,Acura TSX Sedan 2012,1,test_01268.jpg,337,784
test_01269.jpg,26,80,224,167,88,Dodge Sprinter Cargo Van 2009,1,test_01269.jpg,88,199
test_01270.jpg,349,280,1381,892,31,BMW 6 Series Convertible 2007,1,test_01270.jpg,613,1033
test_01271.jpg,52,118,753,525,147,Jeep Liberty SUV 2012,1,test_01271.jpg,408,702
test_01272.jpg,137,215,592,488,189,Toyota 4Runner SUV 2012,1,test_01272.jpg,274,456
test_01273.jpg,9,34,468,257,62,Chevrolet Tahoe Hybrid SUV 2012,1,test_01273.jpg,224,460
test_01274.jpg,604,361,1501,1068,7,Acura ZDX Hatchback 2012,1,test_01274.jpg,708,898
test_01275.jpg,30,54,222,149,161,Mercedes-Benz 300-Class Convertible 1993,1,test_01275.jpg,96,193
test_01276.jpg,23,91,380,222,7,Acura ZDX Hatchback 2012,1,test_01276.jpg,132,358
test_01277.jpg,60,84,415,312,117,Ford Fiesta Sedan 2012,1,test_01277.jpg,229,356
test_01278.jpg,15,1,449,200,119,GMC Savana Van 2012,1,test_01278.jpg,200,435
test_01279.jpg,4,5,156,118,174,Ram C/V Cargo Van Minivan 2012,1,test_01279.jpg,114,153
test_01280.jpg,10,23,235,168,143,Isuzu Ascender SUV 2008,1,test_01280.jpg,146,226
test_01281.jpg,19,1,253,155,34,BMW M3 Coupe 2012,1,test_01281.jpg,155,235
test_01282.jpg,135,210,873,510,184,Suzuki SX4 Sedan 2012,1,test_01282.jpg,301,739
test_01283.jpg,284,288,1980,1285,149,Jeep Compass SUV 2012,1,test_01283.jpg,998,1697
test_01284.jpg,25,81,605,427,139,Hyundai Elantra Touring Hatchback 2012,1,test_01284.jpg,347,581
test_01285.jpg,21,36,243,126,161,Mercedes-Benz 300-Class Convertible 1993,1,test_01285.jpg,91,223
test_01286.jpg,540,479,1460,836,104,Ferrari 458 Italia Coupe 2012,1,test_01286.jpg,358,921
test_01287.jpg,134,312,1427,918,104,Ferrari 458 Italia Coupe 2012,1,test_01287.jpg,607,1294
test_01288.jpg,5,22,788,399,98,Eagle Talon Hatchback 1998,1,test_01288.jpg,378,784
test_01289.jpg,21,130,762,477,43,Bentley Continental GT Coupe 2007,1,test_01289.jpg,348,742
test_01290.jpg,14,48,534,411,131,Hyundai Santa Fe SUV 2012,1,test_01290.jpg,364,521
test_01291.jpg,106,182,548,427,7,Acura ZDX Hatchback 2012,1,test_01291.jpg,246,443
test_01292.jpg,78,140,975,483,103,Ferrari 458 Italia Convertible 2012,1,test_01292.jpg,344,898
test_01293.jpg,82,56,740,502,196,smart fortwo Convertible 2012,1,test_01293.jpg,447,659
test_01294.jpg,162,279,907,677,163,Mercedes-Benz SL-Class Coupe 2009,1,test_01294.jpg,399,746
test_01295.jpg,6,54,250,197,25,Audi TT RS Coupe 2012,1,test_01295.jpg,144,245
test_01296.jpg,89,327,2044,1429,89,Dodge Journey SUV 2012,1,test_01296.jpg,1103,1956
test_01297.jpg,25,30,289,203,28,BMW 1 Series Coupe 2012,1,test_01297.jpg,174,265
test_01298.jpg,133,352,1536,999,33,BMW X6 SUV 2012,1,test_01298.jpg,648,1404
test_01299.jpg,10,13,1022,687,85,Dodge Caravan Minivan 1997,1,test_01299.jpg,675,1013
test_01300.jpg,27,57,579,435,87,Dodge Ram Pickup 3500 Quad Cab 2009,1,test_01300.jpg,379,553
test_01301.jpg,31,63,546,355,76,Chrysler Aspen SUV 2009,1,test_01301.jpg,293,516
test_01302.jpg,47,181,773,458,191,Volkswagen Golf Hatchback 1991,1,test_01302.jpg,278,727
test_01303.jpg,1,79,300,200,51,Cadillac CTS-V Sedan 2012,1,test_01303.jpg,122,300
test_01304.jpg,42,112,371,249,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1,test_01304.jpg,138,330
test_01305.jpg,39,81,240,188,76,Chrysler Aspen SUV 2009,1,test_01305.jpg,108,202
test_01306.jpg,100,60,847,593,112,Ford GT Coupe 2006,1,test_01306.jpg,534,748
test_01307.jpg,221,47,788,303,50,Buick Enclave SUV 2012,1,test_01307.jpg,257,568
test_01308.jpg,117,58,633,475,192,Volkswagen Beetle Hatchback 2012,1,test_01308.jpg,418,517
test_01309.jpg,46,87,743,464,96,Dodge Charger Sedan 2012,1,test_01309.jpg,378,698
test_01310.jpg,93,44,727,495,190,Volkswagen Golf Hatchback 2012,1,test_01310.jpg,452,635
test_01311.jpg,7,220,1588,1116,34,BMW M3 Coupe 2012,1,test_01311.jpg,897,1582
test_01312.jpg,74,71,601,363,107,Ford Mustang Convertible 2007,1,test_01312.jpg,293,528
test_01313.jpg,65,101,559,417,161,Mercedes-Benz 300-Class Convertible 1993,1,test_01313.jpg,317,495
test_01314.jpg,74,102,441,302,137,Hyundai Genesis Sedan 2012,1,test_01314.jpg,201,368
test_01315.jpg,28,106,480,333,120,GMC Yukon Hybrid SUV 2012,1,test_01315.jpg,228,453
test_01316.jpg,116,141,921,579,112,Ford GT Coupe 2006,1,test_01316.jpg,439,806
test_01317.jpg,25,82,426,277,165,Mercedes-Benz S-Class Sedan 2012,1,test_01317.jpg,196,402
test_01318.jpg,1,190,639,382,92,Dodge Magnum Wagon 2008,1,test_01318.jpg,193,639
test_01319.jpg,281,439,1658,1011,122,GMC Canyon Extended Cab 2012,1,test_01319.jpg,573,1378
test_01320.jpg,86,125,702,488,94,Dodge Durango SUV 2012,1,test_01320.jpg,364,617
test_01321.jpg,104,104,455,287,21,Audi S5 Convertible 2012,1,test_01321.jpg,184,352
test_01322.jpg,33,94,556,402,137,Hyundai Genesis Sedan 2012,1,test_01322.jpg,309,524
test_01323.jpg,74,40,513,285,188,Toyota Corolla Sedan 2012,1,test_01323.jpg,246,440
test_01324.jpg,149,1,988,727,166,Mercedes-Benz Sprinter Van 2012,1,test_01324.jpg,727,840
test_01325.jpg,101,88,458,316,100,FIAT 500 Convertible 2012,1,test_01325.jpg,229,358
test_01326.jpg,40,108,1250,752,6,Acura Integra Type R 2001,1,test_01326.jpg,645,1211
test_01327.jpg,66,55,578,399,43,Bentley Continental GT Coupe 2007,1,test_01327.jpg,345,513
test_01328.jpg,9,95,258,180,111,Ford Ranger SuperCab 2011,1,test_01328.jpg,86,250
test_01329.jpg,14,55,300,213,119,GMC Savana Van 2012,1,test_01329.jpg,159,287
test_01330.jpg,13,35,264,156,25,Audi TT RS Coupe 2012,1,test_01330.jpg,122,252
test_01331.jpg,630,416,1324,765,185,Tesla Model S Sedan 2012,1,test_01331.jpg,350,695
test_01332.jpg,64,122,591,328,149,Jeep Compass SUV 2012,1,test_01332.jpg,207,528
test_01333.jpg,18,111,619,375,133,Hyundai Veracruz SUV 2012,1,test_01333.jpg,265,602
test_01334.jpg,37,216,973,686,156,Lincoln Town Car Sedan 2011,1,test_01334.jpg,471,937
test_01335.jpg,14,34,279,183,17,Audi 100 Sedan 1994,1,test_01335.jpg,150,266
test_01336.jpg,3,53,1001,767,146,Jeep Wrangler SUV 2012,1,test_01336.jpg,715,999
test_01337.jpg,39,166,739,471,13,Audi A5 Coupe 2012,1,test_01337.jpg,306,701
test_01338.jpg,38,37,561,334,176,Rolls-Royce Ghost Sedan 2012,1,test_01338.jpg,298,524
test_01339.jpg,24,22,227,158,73,Chevrolet Malibu Sedan 2007,1,test_01339.jpg,137,204
test_01340.jpg,157,134,637,422,132,Hyundai Tucson SUV 2012,1,test_01340.jpg,289,481
test_01341.jpg,24,82,465,395,191,Volkswagen Golf Hatchback 1991,1,test_01341.jpg,314,442
test_01342.jpg,51,320,996,763,161,Mercedes-Benz 300-Class Convertible 1993,1,test_01342.jpg,444,946
test_01343.jpg,47,73,638,408,67,Chevrolet Malibu Hybrid Sedan 2010,1,test_01343.jpg,336,592
test_01344.jpg,92,140,407,297,146,Jeep Wrangler SUV 2012,1,test_01344.jpg,158,316
test_01345.jpg,46,35,243,137,177,Rolls-Royce Phantom Sedan 2012,1,test_01345.jpg,103,198
test_01346.jpg,8,16,102,55,18,Audi 100 Wagon 1994,1,test_01346.jpg,40,95
test_01347.jpg,47,52,337,230,68,Chevrolet TrailBlazer SS 2009,1,test_01347.jpg,179,291
test_01348.jpg,232,328,1384,850,55,Chevrolet Corvette Convertible 2012,1,test_01348.jpg,523,1153
test_01349.jpg,118,105,1308,1001,154,Land Rover Range Rover SUV 2012,1,test_01349.jpg,897,1191
test_01350.jpg,3,71,255,162,119,GMC Savana Van 2012,1,test_01350.jpg,92,253
test_01351.jpg,259,277,939,521,26,BMW ActiveHybrid 5 Sedan 2012,1,test_01351.jpg,245,681
test_01352.jpg,45,135,520,377,100,FIAT 500 Convertible 2012,1,test_01352.jpg,243,476
test_01353.jpg,1,60,113,122,59,Chevrolet Camaro Convertible 2012,1,test_01353.jpg,63,113
test_01354.jpg,27,68,605,407,62,Chevrolet Tahoe Hybrid SUV 2012,1,test_01354.jpg,340,579
test_01355.jpg,39,103,400,288,80,Chrysler Crossfire Convertible 2008,1,test_01355.jpg,186,362
test_01356.jpg,54,204,677,461,169,Nissan NV Passenger Van 2012,1,test_01356.jpg,258,624
test_01357.jpg,19,78,544,297,35,BMW M5 Sedan 2010,1,test_01357.jpg,220,526
test_01358.jpg,20,128,1494,798,65,Chevrolet Avalanche Crew Cab 2012,1,test_01358.jpg,671,1475
test_01359.jpg,11,3,632,480,66,Chevrolet Cobalt SS 2010,1,test_01359.jpg,478,622
test_01360.jpg,78,166,917,637,133,Hyundai Veracruz SUV 2012,1,test_01360.jpg,472,840
test_01361.jpg,199,142,539,390,118,GMC Terrain SUV 2012,1,test_01361.jpg,249,341
test_01362.jpg,24,49,609,354,75,Chevrolet Silverado 1500 Regular Cab 2012,1,test_01362.jpg,306,586
test_01363.jpg,99,108,594,401,118,GMC Terrain SUV 2012,1,test_01363.jpg,294,496
test_01364.jpg,99,210,915,531,35,BMW M5 Sedan 2010,1,test_01364.jpg,322,817
test_01365.jpg,11,22,133,87,88,Dodge Sprinter Cargo Van 2009,1,test_01365.jpg,66,123
test_01366.jpg,28,78,409,257,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1,test_01366.jpg,180,382
test_01367.jpg,32,218,988,658,12,Audi RS 4 Convertible 2008,1,test_01367.jpg,441,957
test_01368.jpg,21,70,480,364,39,Bentley Continental Supersports Conv. Convertible 2012,1,test_01368.jpg,295,460
test_01369.jpg,45,74,370,244,32,BMW X5 SUV 2007,1,test_01369.jpg,171,326
test_01370.jpg,308,287,894,711,177,Rolls-Royce Phantom Sedan 2012,1,test_01370.jpg,425,587
test_01371.jpg,12,85,687,410,72,Chevrolet Monte Carlo Coupe 2007,1,test_01371.jpg,326,676
test_01372.jpg,13,322,1537,919,81,Chrysler PT Cruiser Convertible 2008,1,test_01372.jpg,598,1525
test_01373.jpg,62,134,596,390,187,Toyota Camry Sedan 2012,1,test_01373.jpg,257,535
test_01374.jpg,18,84,786,443,155,Land Rover LR2 SUV 2012,1,test_01374.jpg,360,769
test_01375.jpg,23,48,546,305,163,Mercedes-Benz SL-Class Coupe 2009,1,test_01375.jpg,258,524
test_01376.jpg,33,213,589,433,137,Hyundai Genesis Sedan 2012,1,test_01376.jpg,221,557
test_01377.jpg,46,64,527,386,191,Volkswagen Golf Hatchback 1991,1,test_01377.jpg,323,482
test_01378.jpg,23,12,244,186,88,Dodge Sprinter Cargo Van 2009,1,test_01378.jpg,175,222
test_01379.jpg,74,139,926,600,132,Hyundai Tucson SUV 2012,1,test_01379.jpg,462,853
test_01380.jpg,2,232,772,520,101,Ferrari FF Coupe 2012,1,test_01380.jpg,289,771
test_01381.jpg,5,6,113,70,123,Geo Metro Convertible 1993,1,test_01381.jpg,65,109
test_01382.jpg,32,196,797,523,81,Chrysler PT Cruiser Convertible 2008,1,test_01382.jpg,328,766
test_01383.jpg,21,97,591,385,23,Audi S4 Sedan 2012,1,test_01383.jpg,289,571
test_01384.jpg,690,463,1211,817,170,Nissan Juke Hatchback 2012,1,test_01384.jpg,355,522
test_01385.jpg,205,403,1741,1039,189,Toyota 4Runner SUV 2012,1,test_01385.jpg,637,1537
test_01386.jpg,160,222,896,459,171,Nissan 240SX Coupe 1998,1,test_01386.jpg,238,737
test_01387.jpg,269,180,1608,1152,23,Audi S4 Sedan 2012,1,test_01387.jpg,973,1340
test_01388.jpg,5,6,291,147,9,Aston Martin V8 Vantage Coupe 2012,1,test_01388.jpg,142,287
test_01389.jpg,6,24,198,109,84,Dodge Caliber Wagon 2007,1,test_01389.jpg,86,193
test_01390.jpg,11,141,466,322,68,Chevrolet TrailBlazer SS 2009,1,test_01390.jpg,182,456
test_01391.jpg,14,26,245,153,118,GMC Terrain SUV 2012,1,test_01391.jpg,128,232
test_01392.jpg,67,105,427,291,142,Infiniti QX56 SUV 2011,1,test_01392.jpg,187,361
test_01393.jpg,80,126,590,387,135,Hyundai Elantra Sedan 2007,1,test_01393.jpg,262,511
test_01394.jpg,162,250,963,615,173,Porsche Panamera Sedan 2012,1,test_01394.jpg,366,802
test_01395.jpg,34,119,483,330,128,Honda Accord Coupe 2012,1,test_01395.jpg,212,450
test_01396.jpg,10,61,423,298,115,Ford Focus Sedan 2007,1,test_01396.jpg,238,414
test_01397.jpg,32,87,428,279,86,Dodge Ram Pickup 3500 Crew Cab 2010,1,test_01397.jpg,193,397
test_01398.jpg,30,87,439,296,38,BMW Z4 Convertible 2012,1,test_01398.jpg,210,410
test_01399.jpg,52,227,1210,762,129,Honda Accord Sedan 2012,1,test_01399.jpg,536,1159
test_01400.jpg,97,167,575,447,120,GMC Yukon Hybrid SUV 2012,1,test_01400.jpg,281,479
test_01401.jpg,20,142,468,296,98,Eagle Talon Hatchback 1998,1,test_01401.jpg,155,449
test_01402.jpg,39,49,595,404,194,Volvo 240 Sedan 1993,1,test_01402.jpg,356,557
test_01403.jpg,12,45,187,153,114,Ford F-150 Regular Cab 2007,1,test_01403.jpg,109,176
test_01404.jpg,126,160,949,671,94,Dodge Durango SUV 2012,1,test_01404.jpg,512,824
test_01405.jpg,10,21,254,165,188,Toyota Corolla Sedan 2012,1,test_01405.jpg,145,245
test_01406.jpg,128,159,879,521,3,Acura TL Sedan 2012,1,test_01406.jpg,363,752
test_01407.jpg,137,218,976,635,42,Bentley Continental GT Coupe 2012,1,test_01407.jpg,418,840
test_01408.jpg,11,175,590,361,93,Dodge Challenger SRT8 2011,1,test_01408.jpg,187,580
test_01409.jpg,25,40,256,157,38,BMW Z4 Convertible 2012,1,test_01409.jpg,118,232
test_01410.jpg,6,62,431,228,22,Audi S5 Coupe 2012,1,test_01410.jpg,167,426
test_01411.jpg,34,35,232,160,109,Ford Expedition EL SUV 2009,1,test_01411.jpg,126,199
test_01412.jpg,241,244,1163,748,177,Rolls-Royce Phantom Sedan 2012,1,test_01412.jpg,505,923
test_01413.jpg,24,72,699,357,149,Jeep Compass SUV 2012,1,test_01413.jpg,286,676
test_01414.jpg,63,19,708,464,160,McLaren MP4-12C Coupe 2012,1,test_01414.jpg,446,646
test_01415.jpg,6,5,254,183,131,Hyundai Santa Fe SUV 2012,1,test_01415.jpg,179,249
test_01416.jpg,18,79,632,432,50,Buick Enclave SUV 2012,1,test_01416.jpg,354,615
test_01417.jpg,24,103,463,254,61,Chevrolet Impala Sedan 2007,1,test_01417.jpg,152,440
test_01418.jpg,31,155,666,458,111,Ford Ranger SuperCab 2011,1,test_01418.jpg,304,636
test_01419.jpg,172,342,630,528,101,Ferrari FF Coupe 2012,1,test_01419.jpg,187,459
test_01420.jpg,17,117,410,286,189,Toyota 4Runner SUV 2012,1,test_01420.jpg,170,394
test_01421.jpg,257,437,1247,1099,93,Dodge Challenger SRT8 2011,1,test_01421.jpg,663,991
test_01422.jpg,236,78,886,339,191,Volkswagen Golf Hatchback 1991,1,test_01422.jpg,262,651
test_01423.jpg,20,9,186,92,28,BMW 1 Series Coupe 2012,1,test_01423.jpg,84,167
test_01424.jpg,30,1,234,127,68,Chevrolet TrailBlazer SS 2009,1,test_01424.jpg,127,205
test_01425.jpg,20,231,999,765,31,BMW 6 Series Convertible 2007,1,test_01425.jpg,535,980
test_01426.jpg,15,78,792,562,162,Mercedes-Benz C-Class Sedan 2012,1,test_01426.jpg,485,778
test_01427.jpg,14,34,670,447,71,Chevrolet Express Van 2007,1,test_01427.jpg,414,657
test_01428.jpg,179,112,441,244,49,Buick Verano Sedan 2012,1,test_01428.jpg,133,263
test_01429.jpg,83,134,1132,594,7,Acura ZDX Hatchback 2012,1,test_01429.jpg,461,1050
test_01430.jpg,111,44,464,267,30,BMW 3 Series Wagon 2012,1,test_01430.jpg,224,354
test_01431.jpg,607,46,1497,749,112,Ford GT Coupe 2006,1,test_01431.jpg,704,891
test_01432.jpg,70,153,971,711,20,Audi S6 Sedan 2011,1,test_01432.jpg,559,902
test_01433.jpg,23,41,584,395,122,GMC Canyon Extended Cab 2012,1,test_01433.jpg,355,562
test_01434.jpg,75,80,563,398,71,Chevrolet Express Van 2007,1,test_01434.jpg,319,489
test_01435.jpg,8,7,480,298,139,Hyundai Elantra Touring Hatchback 2012,1,test_01435.jpg,292,473
test_01436.jpg,3,56,590,351,19,Audi TT Hatchback 2011,1,test_01436.jpg,296,588
test_01437.jpg,103,17,559,368,194,Volvo 240 Sedan 1993,1,test_01437.jpg,352,457
test_01438.jpg,269,432,1487,894,38,BMW Z4 Convertible 2012,1,test_01438.jpg,463,1219
test_01439.jpg,6,25,596,440,139,Hyundai Elantra Touring Hatchback 2012,1,test_01439.jpg,416,591
test_01440.jpg,409,531,2310,1410,114,Ford F-150 Regular Cab 2007,1,test_01440.jpg,880,1902
test_01441.jpg,15,25,290,176,5,Acura TSX Sedan 2012,1,test_01441.jpg,152,276
test_01442.jpg,23,152,485,333,120,GMC Yukon Hybrid SUV 2012,1,test_01442.jpg,182,463
test_01443.jpg,23,29,561,428,150,Lamborghini Reventon Coupe 2008,1,test_01443.jpg,400,539
test_01444.jpg,102,151,803,520,96,Dodge Charger Sedan 2012,1,test_01444.jpg,370,702
test_01445.jpg,1,156,669,399,105,Fisker Karma Sedan 2012,1,test_01445.jpg,244,669
test_01446.jpg,151,79,647,402,86,Dodge Ram Pickup 3500 Crew Cab 2010,1,test_01446.jpg,324,497
test_01447.jpg,53,115,521,302,179,Spyker C8 Convertible 2009,1,test_01447.jpg,188,469
test_01448.jpg,2,1,118,75,88,Dodge Sprinter Cargo Van 2009,1,test_01448.jpg,75,117
test_01449.jpg,75,56,564,363,143,Isuzu Ascender SUV 2008,1,test_01449.jpg,308,490
test_01450.jpg,136,96,1775,995,93,Dodge Challenger SRT8 2011,1,test_01450.jpg,900,1640
test_01451.jpg,81,68,385,310,118,GMC Terrain SUV 2012,1,test_01451.jpg,243,305
test_01452.jpg,26,283,1013,681,48,Buick Rainier SUV 2007,1,test_01452.jpg,399,988
test_01453.jpg,61,87,692,397,96,Dodge Charger Sedan 2012,1,test_01453.jpg,311,632
test_01454.jpg,49,65,598,387,53,Cadillac Escalade EXT Crew Cab 2007,1,test_01454.jpg,323,550
test_01455.jpg,92,81,556,334,96,Dodge Charger Sedan 2012,1,test_01455.jpg,254,465
test_01456.jpg,12,43,294,199,110,Ford Edge SUV 2012,1,test_01456.jpg,157,283
test_01457.jpg,18,34,470,346,13,Audi A5 Coupe 2012,1,test_01457.jpg,313,453
test_01458.jpg,1,9,200,144,116,Ford E-Series Wagon Van 2012,1,test_01458.jpg,136,200
test_01459.jpg,47,53,571,405,98,Eagle Talon Hatchback 1998,1,test_01459.jpg,353,525
test_01460.jpg,39,37,603,297,128,Honda Accord Coupe 2012,1,test_01460.jpg,261,565
test_01461.jpg,28,14,118,80,1,AM General Hummer SUV 2000,1,test_01461.jpg,67,91
test_01462.jpg,33,130,581,378,91,Dodge Dakota Club Cab 2007,1,test_01462.jpg,249,549
test_01463.jpg,2,15,297,214,97,Dodge Charger SRT-8 2009,1,test_01463.jpg,200,296
test_01464.jpg,20,59,378,237,14,Audi TTS Coupe 2012,1,test_01464.jpg,179,359
